0 1 1 0.00000000000000000000 3961.83333333333348491578 9 0 
1 2 0 0.19634954084936206975 3480.00000000000000000000 0 1 
2 1 0 0.39269908169872413950 3961.83333333333348491578 10 1 
3 2 0 0.58904862254808620925 3480.00000000000000000000 1 2 
4 1 0 0.78539816339744827900 3961.83333333333348491578 11 2 
5 2 0 0.98174770424681034875 3480.00000000000000000000 2 3 
6 1 0 1.17809724509617241850 3961.83333333333348491578 12 3 
7 2 0 1.37444678594553448825 3480.00000000000000000000 3 4 
8 1 0 1.57079632679489655800 3961.83333333333348491578 13 4 
9 2 0 1.76714586764425862775 3480.00000000000000000000 4 5 
10 1 0 1.96349540849362069750 3961.83333333333348491578 14 5 
11 2 0 2.15984494934298254520 3480.00000000000000000000 5 6 
12 1 0 2.35619449019234483700 3961.83333333333348491578 15 6 
13 2 0 2.55254403104170712879 3480.00000000000000000000 6 7 
14 1 0 2.74889357189106897650 3961.83333333333348491578 16 7 
15 2 0 2.94524311274043082420 3480.00000000000000000000 7 8 
16 1 1 3.14159265358979311600 3961.83333333333348491578 17 8 
17 1 1 0.00000000000000000000 4925.50000000000000000000 18 9 
18 2 0 0.19634954084936206975 4443.66666666666696983157 9 10 
19 1 0 0.39269908169872413950 4925.50000000000000000000 19 10 
20 2 0 0.58904862254808620925 4443.66666666666696983157 10 11 
21 1 0 0.78539816339744827900 4925.50000000000000000000 20 11 
22 2 0 0.98174770424681034875 4443.66666666666696983157 11 12 
23 1 0 1.17809724509617241850 4925.50000000000000000000 21 12 
24 2 0 1.37444678594553448825 4443.66666666666696983157 12 13 
25 1 0 1.57079632679489655800 4925.50000000000000000000 22 13 
26 2 0 1.76714586764425862775 4443.66666666666696983157 13 14 
27 1 0 1.96349540849362069750 4925.50000000000000000000 23 14 
28 2 0 2.15984494934298254520 4443.66666666666696983157 14 15 
29 1 0 2.35619449019234483700 4925.50000000000000000000 24 15 
30 2 0 2.55254403104170712879 4443.66666666666696983157 15 16 
31 1 0 2.74889357189106897650 4925.50000000000000000000 25 16 
32 2 0 2.94524311274043082420 4443.66666666666696983157 16 17 
33 1 1 3.14159265358979311600 4925.50000000000000000000 26 17 
34 1 1 0.00000000000000000000 5889.16666666666606033687 27 18 
35 2 0 0.19634954084936206975 5407.33333333333303016843 18 19 
36 1 0 0.39269908169872413950 5889.16666666666606033687 28 19 
37 2 0 0.58904862254808620925 5407.33333333333303016843 19 20 
38 1 0 0.78539816339744827900 5889.16666666666606033687 29 20 
39 2 0 0.98174770424681034875 5407.33333333333303016843 20 21 
40 1 0 1.17809724509617241850 5889.16666666666606033687 30 21 
41 2 0 1.37444678594553448825 5407.33333333333303016843 21 22 
42 1 0 1.57079632679489655800 5889.16666666666606033687 31 22 
43 2 0 1.76714586764425862775 5407.33333333333303016843 22 23 
44 1 0 1.96349540849362069750 5889.16666666666606033687 32 23 
45 2 0 2.15984494934298254520 5407.33333333333303016843 23 24 
46 1 0 2.35619449019234483700 5889.16666666666606033687 33 24 
47 2 0 2.55254403104170712879 5407.33333333333303016843 24 25 
48 1 0 2.74889357189106897650 5889.16666666666606033687 34 25 
49 2 0 2.94524311274043082420 5407.33333333333303016843 25 26 
50 1 1 3.14159265358979311600 5889.16666666666606033687 35 26 
51 2 0 0.19634954084936206975 6371.00000000000000000000 27 28 
52 2 0 0.58904862254808620925 6371.00000000000000000000 28 29 
53 2 0 0.98174770424681034875 6371.00000000000000000000 29 30 
54 2 0 1.37444678594553448825 6371.00000000000000000000 30 31 
55 2 0 1.76714586764425862775 6371.00000000000000000000 31 32 
56 2 0 2.15984494934298254520 6371.00000000000000000000 32 33 
57 2 0 2.55254403104170712879 6371.00000000000000000000 33 34 
58 2 0 2.94524311274043082420 6371.00000000000000000000 34 35 
