0 1 1 0.00000000000000000000 3841.37500000000000000000 11 0 
1 2 0 0.15707963267948965580 3480.00000000000000000000 0 1 
2 1 0 0.31415926535897931160 3841.37500000000000000000 12 1 
3 2 0 0.47123889803846896740 3480.00000000000000000000 1 2 
4 1 0 0.62831853071795862320 3841.37500000000000000000 13 2 
5 2 0 0.78539816339744827900 3480.00000000000000000000 2 3 
6 1 0 0.94247779607693793480 3841.37500000000000000000 14 3 
7 2 0 1.09955742875642759060 3480.00000000000000000000 3 4 
8 1 0 1.25663706143591724640 3841.37500000000000000000 15 4 
9 2 0 1.41371669411540690220 3480.00000000000000000000 4 5 
10 1 0 1.57079632679489655800 3841.37500000000000000000 16 5 
11 2 0 1.72787595947438621380 3480.00000000000000000000 5 6 
12 1 0 1.88495559215387586960 3841.37500000000000000000 17 6 
13 2 0 2.04203522483336552540 3480.00000000000000000000 6 7 
14 1 0 2.19911485751285518120 3841.37500000000000000000 18 7 
15 2 0 2.35619449019234483700 3480.00000000000000000000 7 8 
16 1 0 2.51327412287183449280 3841.37500000000000000000 19 8 
17 2 0 2.67035375555132414860 3480.00000000000000000000 8 9 
18 1 0 2.82743338823081380440 3841.37500000000000000000 20 9 
19 2 0 2.98451302091030346020 3480.00000000000000000000 9 10 
20 1 1 3.14159265358979311600 3841.37500000000000000000 21 10 
21 1 1 0.00000000000000000000 4564.12500000000000000000 22 11 
22 2 0 0.15707963267948965580 4202.75000000000000000000 11 12 
23 1 0 0.31415926535897931160 4564.12500000000000000000 23 12 
24 2 0 0.47123889803846896740 4202.75000000000000000000 12 13 
25 1 0 0.62831853071795862320 4564.12500000000000000000 24 13 
26 2 0 0.78539816339744827900 4202.75000000000000000000 13 14 
27 1 0 0.94247779607693793480 4564.12500000000000000000 25 14 
28 2 0 1.09955742875642759060 4202.75000000000000000000 14 15 
29 1 0 1.25663706143591724640 4564.12500000000000000000 26 15 
30 2 0 1.41371669411540690220 4202.75000000000000000000 15 16 
31 1 0 1.57079632679489655800 4564.12500000000000000000 27 16 
32 2 0 1.72787595947438621380 4202.75000000000000000000 16 17 
33 1 0 1.88495559215387586960 4564.12500000000000000000 28 17 
34 2 0 2.04203522483336552540 4202.75000000000000000000 17 18 
35 1 0 2.19911485751285518120 4564.12500000000000000000 29 18 
36 2 0 2.35619449019234483700 4202.75000000000000000000 18 19 
37 1 0 2.51327412287183449280 4564.12500000000000000000 30 19 
38 2 0 2.67035375555132414860 4202.75000000000000000000 19 20 
39 1 0 2.82743338823081380440 4564.12500000000000000000 31 20 
40 2 0 2.98451302091030346020 4202.75000000000000000000 20 21 
